"","lon","lat"
"1",-97.8253828,30.1675582
"2",-97.748515,30.28495
"3",-97.7243535,30.2926485
"4",-97.808233,30.176842
"5",-97.7395389,30.352359
"6",-97.7567979,30.2594103
"7",-97.682546,30.327004
"8",-97.6978848,30.3675343
"9",-97.721907,30.42819
"10",-97.9863,30.214203
"11",-98.070419,30.432809
"12",-97.8177601,30.5119418
"13",-97.940358,30.3104565
"14",-97.762182,30.264399
"15",-97.889178,30.382727
"16",-97.689192,30.314748
"17",-97.730577,30.29241
"18",-97.77354,30.424488
"19",-97.7096132,30.4224326
"20",-97.7553416,30.2694157
"21",-97.7355447,30.2696017
"22",-97.612472,30.442548
"23",-97.7458683,30.283805
"24",-97.7397642,30.2569016
"25",-97.7084418,30.3018192
"26",-97.7529799,30.245056
"27",-97.7544939,30.246354
"28",-97.757721,30.454903
"29",-97.824655,30.439475
"30",-97.776015,30.393983
"31",-97.670715,30.287481
"32",-97.739499,30.515468
"33",-97.7117109,30.368008
"34",-97.700599,30.347029
"35",-97.6648397,30.4250573
"36",-98.2152635,30.199458
"37",-97.8516461,30.3991556
"38",-97.8054776,30.1734887
"39",-97.7335869,30.4389252
"40",-97.7551675,30.267815
"41",-97.7897466,30.3701223
"42",-97.719965,30.330935
"43",-97.6645538,30.331544
"44",-97.8457552,30.247221
"45",-97.732425,30.310324
"46",-97.86928,30.214393
"47",-97.926346,30.496054
"48",-97.747126,30.368369
"49",-97.784436,30.243423
"50",-97.618572,30.494875
"51",-97.882253,30.299008
"52",-97.7464654,30.2911157
"53",-97.727681,30.343027
"54",-97.7267409,30.4111969
"55",-97.881901,30.234957
"56",-97.814008,30.213026
"57",-97.7834447,30.5629558
"58",-97.8959397,30.2543939
"59",-97.760028,30.366804
"60",-97.897885,30.665542
"61",-97.7551675,30.267815
"62",-97.7213894,30.3972429
"63",-97.755753,30.417866
"64",-97.8108918,30.475695
"65",-97.8240791,30.4807554
"66",-97.722053,30.346536
"67",-97.749231,30.34692
"68",-97.7932189,30.17972
"69",-97.8414384,30.231487
"70",-97.763897,30.231752
"71",-97.7159105,30.2844748
"72",-97.8281461,30.0782577
"73",-97.7400484,30.3039919
"74",-97.7221148,30.2280897
"75",-97.791369,30.250997
"76",-97.803962,30.222077
"77",-97.7484284,30.7203149
"78",-97.7462457,30.290479
"79",-94.9839791,29.5110802
"80",-97.747674,30.381091
"81",-97.733268,30.344774
"82",-97.7136978,30.2908161
"83",-97.74362,30.29472
"84",-97.895245,30.1899
"85",-97.713834,30.275327
"86",-97.751465,30.305856
"87",-97.686761,30.449761
"88",-97.7897466,30.3701223
"89",-97.7447339,30.284301
"90",-97.511117,30.35165
"91",-97.733456,30.29347
"92",-97.725889,30.330894
"93",-97.813093,30.194702
"94",-97.7070413,30.40051
"95",-97.777963,30.429334
"96",-97.7238403,30.3074813
"97",-97.743287,30.290104
"98",-97.763071,30.309903
"99",-97.88247,30.210565
"100",-97.745373,30.289891
