"","lon","lat"
"1",-97.8927,30.182541
"2",-97.8727896,30.25259
"3",-97.799879,30.220176
"4",-97.782679,30.246065
"5",-97.689749,30.28106
"6",-97.775302,30.4649935
"7",-97.921932,30.332695
"8",-97.7350489,30.298959
"9",-97.781782,30.211551
"10",-97.739863,30.313636
"11",-97.7447339,30.284301
"12",-97.626351,30.515213
"13",-97.732446,30.360122
"14",-97.977625,30.358857
"15",-97.870287,30.213855
"16",-97.789428,30.204459
"17",-97.886245,30.20715
"18",-97.775401,30.299647
"19",-97.763019,30.425414
"20",-97.840502,30.18632
"21",-97.905591,30.376699
"22",-97.837027,30.199929
"23",-97.959699,30.364499
"24",-97.665265,30.504104
"25",-86.9049579,34.4410049
"26",-97.841772,30.204868
"27",-97.978581,30.19817
"28",-97.7791563,30.2322396
"29",-97.7583712,30.2812097
"30",-97.7465581,30.2860753
"31",-97.82666,30.214492
"32",-97.770751,30.232447
"33",-97.865469,30.219346
"34",-97.589432,30.564597
"35",-97.804539,30.421568
"36",-97.973379,30.353731
"37",-97.71467,30.294734
"38",-97.7892321,30.198358
"39",-97.766864,30.327397
"40",-97.750923,30.239888
"41",-97.799102,30.302369
"42",-97.757378,30.350611
"43",-97.762431,30.276928
"44",-97.88813,30.188922
"45",-97.697027,30.422822
"46",-97.8139939,30.149194
"47",-97.630244,30.463948
"48",-97.85315,30.479882
"49",-97.899787,30.238871
"50",-97.7132781,30.297212
"51",-97.725347,30.3212
"52",-97.7743872,30.4441992
"53",-97.818809,30.459587
"54",-97.798852,30.448555
"55",-97.725002,30.304877
"56",-97.8490072,30.4987241
"57",-97.816222,30.458938
"58",-97.71832,30.304479
"59",-97.89161,30.182982
"60",-97.843574,30.15357
"61",-97.777626,30.158474
"62",-97.698683,30.3678428
"63",-97.773071,30.292138
"64",-97.857871,30.519717
"65",-97.7035894,30.2969733
"66",-97.820379,30.167647
"67",-97.8987328,30.0226434
"68",-97.79725,30.17909
"69",-97.7388859,30.313319
"70",-97.694137,30.200046
"71",-97.7338815,30.2996559
"72",-97.827299,30.320264
"73",-97.742813,30.318338
"74",-97.760506,30.417868
"75",-94.935043,29.484811
"76",-97.924735,30.307215
"77",-97.836156,30.31703
"78",-97.7538116,30.4111542
"79",-97.611666,30.348735
"80",-105.009708,39.941998
"81",-97.6789737,30.4106565
"82",-97.7638104,30.2441997
"83",-97.741694,30.3387729
"84",-97.712897,30.312264
"85",-97.772604,30.42482
"86",-97.7131024,30.3568788
"87",-97.961797,30.350104
"88",-97.734755,30.372716
"89",-97.755081,30.281584
"90",-97.761635,30.351921
"91",-97.872701,30.338482
"92",-97.8179821,30.1755897
"93",-97.909541,30.521417
"94",-97.824668,30.327637
"95",-97.7435836,30.2950724
"96",-97.748935,30.370954
"97",-97.830523,30.185149
"98",-97.910819,30.251631
"99",-97.8747677,30.0102706
"100",-97.7549587,30.3453953
